id,dbXRefs,ICD10,All_ICD_counts,f41202_ICD_counts,ICD10_all_freq
Orphanet_313772,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_327,D68.2,D68,365.0,17.0,0.07262005188851926
Orphanet_370091,E70.3,E70,15.0,2.0,0.002984385694048737
Orphanet_48471,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_75374,H53.8,H53,887.0,247.0,0.17647667404141532
Orphanet_83617,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_295030,Q68.8,Q68,18.0,5.0,0.0035812628328584844
Orphanet_402364,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_79399,Q81.0,Q81,2.0,0.0,0.0003979180925398316
Orphanet_93347,Q77.7,Q77,9.0,5.0,0.0017906314164292422
Orphanet_93580,D58.8,D58,2.0,1.0,0.0003979180925398316
Orphanet_98352,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_99429,E34.5,E34,3.0,2.0,0.0005968771388097474
Orphanet_280183,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_300530,I15.1,I15,112.0,2.0,0.02228341318223057
Orphanet_308442,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_343,E85.0,E85,7.0,2.0,0.0013927133238894106
Orphanet_55881,C40.2,C40,30.0,20.0,0.005968771388097474
Orphanet_79273,E80.2,E80,21.0,5.0,0.004178139971668232
Orphanet_83454,Q27.8,Q27,27.0,17.0,0.005371894249287726
Orphanet_93579,D58.8,D58,2.0,1.0,0.0003979180925398316
Orphanet_295016,Q68.1,Q68,3.0,1.0,0.0005968771388097474
Orphanet_295103,Q71.3,Q71,3.0,0.0,0.0005968771388097474
Orphanet_308166,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_371207,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_398173,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_424,E05.8,E05,1.0,0.0,0.0001989590462699158
Orphanet_579,E76.0,E76,1.0,0.0,0.0001989590462699158
Orphanet_745,D68.2,D68,365.0,17.0,0.07262005188851926
Orphanet_86819,L65.8,L65,8.0,6.0,0.0015916723701593265
Orphanet_909,E75.5,E75,23.0,8.0,0.004576058064208063
Orphanet_98369,D55.9,D55,2.0,0.0,0.0003979180925398316
Orphanet_98369,D55.2,D55,1.0,1.0,0.0001989590462699158
Orphanet_98369,D55.0,D55,10.0,1.0,0.001989590462699158
Orphanet_2770,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_280234,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_300605,G12.2,G12,254.0,174.0,0.050535597752558614
Orphanet_400025,N97.2,N97,9.0,4.0,0.0017906314164292422
Orphanet_46059,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_93346,Q77.7,Q77,9.0,5.0,0.0017906314164292422
Orphanet_98912,G71.8,G71,5.0,2.0,0.000994795231349579
Orphanet_280133,D84.1,D84,21.0,10.0,0.004178139971668232
Orphanet_300345,M32.8,M32,16.0,8.0,0.003183344740318653
Orphanet_3085,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_319340,Q68.8,Q68,18.0,5.0,0.0035812628328584844
Orphanet_352447,G71.3,G71,33.0,18.0,0.006565648526907221
Orphanet_370997,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_401993,G90.8,G90,15.0,8.0,0.002984385694048737
Orphanet_51577,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_98455,D69.1,D69,14.0,5.0,0.002785426647778821
Orphanet_98890,H47.2,H47,70.0,9.0,0.013927133238894105
Orphanet_5,E71.3,E71,6.0,2.0,0.0011937542776194949
Orphanet_676,K86.1,K86,534.0,273.0,0.10624413070813504
Orphanet_93599,E74.8,E74,5.0,0.0,0.000994795231349579
Orphanet_97927,E03.1,E03,13.0,0.0,0.0025864676015089055
Orphanet_293355,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_319581,D84.8,D84,15.0,5.0,0.002984385694048737
Orphanet_34515,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_36899,G24.1,G24,9.0,6.0,0.0017906314164292422
Orphanet_369913,E88.8,E88,25.0,8.0,0.004973976156747895
Orphanet_37553,G72.3,G72,8.0,6.0,0.0015916723701593265
Orphanet_990,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_295057,Q72.0,Q72,1.0,0.0,0.0001989590462699158
Orphanet_306561,H26.0,H26,111.0,108.0,0.022084454135960652
Orphanet_309256,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_35173,Q77.3,Q77,7.0,2.0,0.0013927133238894106
Orphanet_357064,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_379,D71,D71,4.0,1.0,0.0007958361850796633
Orphanet_391677,Q87.1,Q87,14.0,2.0,0.002785426647778821
Orphanet_401825,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_731,Q61.1,Q61,1.0,0.0,0.0001989590462699158
Orphanet_884,Q99.8,Q99,20.0,4.0,0.003979180925398316
Orphanet_93214,N04.3,N04,3.0,2.0,0.0005968771388097474
Orphanet_949,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_98495,G70.2,G70,3.0,3.0,0.0005968771388097474
Orphanet_99047,Q20.1,Q20,3.0,0.0,0.0005968771388097474
Orphanet_295051,Q74.2,Q74,30.0,19.0,0.005968771388097474
Orphanet_307773,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_314637,I42.2,I42,219.0,86.0,0.04357203113311156
Orphanet_317428,D81.8,D81,1.0,1.0,0.0001989590462699158
Orphanet_36,Q04.0,Q04,2.0,0.0,0.0003979180925398316
Orphanet_369962,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_397951,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_64754,Q82.5,Q82,71.0,66.0,0.014126092285164022
Orphanet_69088,Q78.2,Q78,10.0,2.0,0.001989590462699158
Orphanet_79155,E70.8,E70,2.0,0.0,0.0003979180925398316
Orphanet_85201,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_85335,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_85337,G31.8,G31,179.0,58.0,0.03561366928231493
Orphanet_86915,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_93460,Q87.3,Q87,2.0,1.0,0.0003979180925398316
Orphanet_99852,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_289553,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_295207,Q74.0,Q74,25.0,13.0,0.004973976156747895
Orphanet_321,Q78.6,Q78,8.0,2.0,0.0015916723701593265
Orphanet_376724,G24.1,G24,9.0,6.0,0.0017906314164292422
Orphanet_399103,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_401780,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_679,I77.8,I77,132.0,60.0,0.026262594107628885
Orphanet_79147,L87.1,L87,4.0,2.0,0.0007958361850796633
Orphanet_85,D64.4,D64,1.0,1.0,0.0001989590462699158
Orphanet_86816,R77.0,R77,15.0,0.0,0.002984385694048737
Orphanet_93108,Q61.4,Q61,14.0,4.0,0.002785426647778821
Orphanet_93372,E83.5,E83,1334.0,391.0,0.2654113677240677
Orphanet_96179,Q99.8,Q99,20.0,4.0,0.003979180925398316
Orphanet_98957,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_99849,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_309778,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_314918,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_3365,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_631,E23.0,E23,344.0,187.0,0.06844191191685103
Orphanet_79097,G40.3,G40,1.0,0.0,0.0001989590462699158
Orphanet_83648,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_88938,I15.1,I15,112.0,2.0,0.02228341318223057
Orphanet_88940,I15.1,I15,112.0,2.0,0.02228341318223057
Orphanet_98658,H53.5,H53,7.0,2.0,0.0013927133238894106
Orphanet_99095,Q21.0,Q21,88.0,14.0,0.01750839607175259
Orphanet_314394,Q87.1,Q87,14.0,2.0,0.002785426647778821
Orphanet_357001,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_371183,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_404469,N97.8,N97,24.0,13.0,0.0047750171104779795
Orphanet_766,D55.2,D55,1.0,1.0,0.0001989590462699158
Orphanet_790,C69.2,C69,9.0,7.0,0.0017906314164292422
Orphanet_79173,E72.1,E72,11.0,1.0,0.0021885495089690736
Orphanet_87503,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_89840,Q81.8,Q81,1.0,0.0,0.0001989590462699158
Orphanet_97239,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_98962,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_284979,Q87.4,Q87,87.0,20.0,0.017309437025482675
Orphanet_3226,Q82.0,Q82,19.0,4.0,0.0037802218791284
Orphanet_353,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_365,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_48431,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_867,D23.3,D23,856.0,734.0,0.17030894360704793
Orphanet_98415,D53.9,D53,62.0,18.0,0.01233546086873478
Orphanet_98415,D53.8,D53,2.0,1.0,0.0003979180925398316
Orphanet_98415,D53.1,D53,12.0,5.0,0.0023875085552389898
Orphanet_98415,D53.0,D53,7.0,1.0,0.0013927133238894106
Orphanet_98675,H47.2,H47,70.0,9.0,0.013927133238894105
Orphanet_295047,Q74.2,Q74,30.0,19.0,0.005968771388097474
Orphanet_295205,Q74.0,Q74,25.0,13.0,0.004973976156747895
Orphanet_3309,Q99.8,Q99,20.0,4.0,0.003979180925398316
Orphanet_52427,H35.5,H35,106.0,13.0,0.021089658904611074
Orphanet_79084,E88.1,E88,25.0,11.0,0.004973976156747895
Orphanet_86920,Q82.4,Q82,1.0,0.0,0.0001989590462699158
Orphanet_98945,Q14.8,Q14,1.0,0.0,0.0001989590462699158
Orphanet_276255,Q82.1,Q82,3.0,3.0,0.0005968771388097474
Orphanet_320396,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_329329,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_352,E74.2,E74,2.0,0.0,0.0003979180925398316
Orphanet_91498,H49.1,H49,61.0,37.0,0.012136501822464865
Orphanet_2834,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_294973,Q71.8,Q71,2.0,0.0,0.0003979180925398316
Orphanet_3115,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_314689,D81.8,D81,1.0,1.0,0.0001989590462699158
Orphanet_79246,E74.4,E74,1.0,0.0,0.0001989590462699158
Orphanet_79432,E70.3,E70,15.0,2.0,0.002984385694048737
Orphanet_85295,G25.5,G25,13.0,4.0,0.0025864676015089055
Orphanet_90119,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_91496,H35.5,H35,106.0,13.0,0.021089658904611074
Orphanet_30925,E23.2,E23,114.0,29.0,0.0226813312747704
Orphanet_329971,D12.6,D12,2865.0,2263.0,0.5700176675633087
Orphanet_36386,G60.8,G60,51.0,26.0,0.010146911359765707
Orphanet_83628,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_871,I45.8,I45,72.0,18.0,0.014325051331433938
Orphanet_88939,I15.1,I15,112.0,2.0,0.02228341318223057
Orphanet_95719,E03.1,E03,13.0,0.0,0.0025864676015089055
Orphanet_98670,H35.5,H35,106.0,13.0,0.021089658904611074
Orphanet_285014,I71.2,I71,294.0,103.0,0.058493959603355246
Orphanet_285014,I71.1,I71,13.0,9.0,0.0025864676015089055
Orphanet_295026,Q74.0,Q74,25.0,13.0,0.004973976156747895
Orphanet_295101,Q71.3,Q71,3.0,0.0,0.0005968771388097474
Orphanet_295114,Q71.3,Q71,3.0,0.0,0.0005968771388097474
Orphanet_30,D53.0,D53,7.0,1.0,0.0013927133238894106
Orphanet_3219,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_3265,Q74.0,Q74,25.0,13.0,0.004973976156747895
Orphanet_79133,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_79311,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_90342,Q82.1,Q82,3.0,3.0,0.0005968771388097474
Orphanet_93256,G11.2,G11,7.0,4.0,0.0013927133238894106
Orphanet_96149,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_98571,H02.1,H02,505.0,423.0,0.10047431836630748
Orphanet_99845,R82.1,R82,15.0,4.0,0.002984385694048737
Orphanet_371024,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_398156,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_52901,E23.6,E23,51.0,30.0,0.010146911359765707
Orphanet_79095,K76.8,K76,1072.0,186.0,0.21328409760134973
Orphanet_86909,G40.3,G40,1.0,0.0,0.0001989590462699158
Orphanet_90348,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_98576,Q10.3,Q10,6.0,4.0,0.0011937542776194949
Orphanet_284973,Q87.4,Q87,87.0,20.0,0.017309437025482675
Orphanet_307804,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_324353,H47.4,H47,5.0,1.0,0.000994795231349579
Orphanet_369920,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_79096,G40.8,G40,1.0,0.0,0.0001989590462699158
Orphanet_85198,Q78.4,Q78,4.0,1.0,0.0007958361850796633
Orphanet_90186,I89.0,I89,520.0,82.0,0.10345870406035622
Orphanet_276575,E16.1,E16,50.0,30.0,0.00994795231349579
Orphanet_2903,J93.1,J93,214.0,181.0,0.04257723590176198
Orphanet_300525,I15.1,I15,112.0,2.0,0.02228341318223057
Orphanet_307766,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_352731,E70.3,E70,15.0,2.0,0.002984385694048737
Orphanet_35710,E74.3,E74,59.0,1.0,0.011738583729925032
Orphanet_363705,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_397927,Q87.5,Q87,2.0,0.0,0.0003979180925398316
Orphanet_79186,E74.8,E74,5.0,0.0,0.000994795231349579
Orphanet_79197,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_86,I71.4,I71,957.0,494.0,0.19040380728030942
Orphanet_90970,E88.1,E88,25.0,11.0,0.004973976156747895
Orphanet_98969,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_99735,G71.1,G71,71.0,24.0,0.014126092285164022
Orphanet_99856,G95.0,G95,63.0,26.0,0.012534419915004695
Orphanet_319675,Q87.1,Q87,14.0,2.0,0.002785426647778821
Orphanet_622,E72.1,E72,11.0,1.0,0.0021885495089690736
Orphanet_63440,Q75.0,Q75,3.0,1.0,0.0005968771388097474
Orphanet_79094,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_85330,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_98881,D68.2,D68,365.0,17.0,0.07262005188851926
Orphanet_289307,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_319589,D84.8,D84,15.0,5.0,0.002984385694048737
Orphanet_330054,G71.3,G71,33.0,18.0,0.006565648526907221
Orphanet_335,D68.2,D68,365.0,17.0,0.07262005188851926
Orphanet_791,H35.5,H35,106.0,13.0,0.021089658904611074
Orphanet_79397,Q81.0,Q81,2.0,0.0,0.0003979180925398316
Orphanet_85196,M89.5,M89,13.0,5.0,0.0025864676015089055
Orphanet_90368,L65.8,L65,8.0,6.0,0.0015916723701593265
Orphanet_98944,Q13.0,Q13,8.0,0.0,0.0015916723701593265
Orphanet_99734,G71.1,G71,71.0,24.0,0.014126092285164022
Orphanet_2762,M61.5,M61,2.0,1.0,0.0003979180925398316
Orphanet_276223,E76.2,E76,5.0,1.0,0.000994795231349579
Orphanet_371007,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_79076,D12.6,D12,2865.0,2263.0,0.5700176675633087
Orphanet_79435,E70.3,E70,15.0,2.0,0.002984385694048737
Orphanet_85193,M81.5,M81,2.0,0.0,0.0003979180925398316
Orphanet_95430,Q32.0,Q32,1.0,0.0,0.0001989590462699158
Orphanet_99046,Q20.1,Q20,3.0,0.0,0.0005968771388097474
Orphanet_99936,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_307148,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_3232,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_399771,N46,N46,75.0,64.0,0.014921928470243685
Orphanet_404466,N97.8,N97,24.0,13.0,0.0047750171104779795
Orphanet_652,D44.8,D44,23.0,15.0,0.004576058064208063
Orphanet_70593,D80.8,D80,9.0,4.0,0.0017906314164292422
Orphanet_79137,G40.3,G40,1.0,0.0,0.0001989590462699158
Orphanet_89839,Q81.0,Q81,2.0,0.0,0.0003979180925398316
Orphanet_90044,D58.8,D58,2.0,1.0,0.0003979180925398316
Orphanet_971,Q87.2,Q87,13.0,2.0,0.0025864676015089055
Orphanet_98669,Q14.1,Q14,16.0,1.0,0.003183344740318653
Orphanet_99177,Q10.3,Q10,6.0,4.0,0.0011937542776194949
Orphanet_2962,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_309463,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_3304,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_367,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_425,E78.6,E78,27.0,0.0,0.005371894249287726
Orphanet_79242,E53.8,E53,887.0,91.0,0.17647667404141532
Orphanet_98653,Q12.1,Q12,5.0,3.0,0.000994795231349579
Orphanet_302,B07,B07,862.0,679.0,0.17150269788466743
Orphanet_34520,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_369886,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_397618,Q15.8,Q15,1.0,1.0,0.0001989590462699158
Orphanet_399980,N46,N46,75.0,64.0,0.014921928470243685
Orphanet_413,E78.1,E78,75.0,3.0,0.014921928470243685
Orphanet_603,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_712,D55.2,D55,1.0,1.0,0.0001989590462699158
Orphanet_90794,E25.0,E25,19.0,9.0,0.0037802218791284
Orphanet_96164,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_98353,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_98992,Q12.0,Q12,80.0,53.0,0.015916723701593263
Orphanet_99013,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_289377,G71.8,G71,5.0,2.0,0.000994795231349579
Orphanet_3204,D69.8,D69,9.0,1.0,0.0017906314164292422
Orphanet_352596,G40.3,G40,1.0,0.0,0.0001989590462699158
Orphanet_353217,G31.8,G31,179.0,58.0,0.03561366928231493
Orphanet_63273,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_683,G23.1,G23,13.0,6.0,0.0025864676015089055
Orphanet_79276,E80.2,E80,21.0,5.0,0.004178139971668232
Orphanet_284289,G11.2,G11,7.0,4.0,0.0013927133238894106
Orphanet_309851,E83.8,E83,2.0,0.0,0.0003979180925398316
Orphanet_34516,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_79499,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_79643,E16.1,E16,50.0,30.0,0.00994795231349579
Orphanet_85170,Q78.8,Q78,3.0,0.0,0.0005968771388097474
Orphanet_85290,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_86823,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_94147,G11.8,G11,2.0,1.0,0.0003979180925398316
Orphanet_97555,N04.8,N04,10.0,5.0,0.001989590462699158
Orphanet_293150,Q66.8,Q66,113.0,62.0,0.022482372228500486
Orphanet_3342,I73.8,I73,1.0,0.0,0.0001989590462699158
Orphanet_371047,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_384,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_404443,Q87.3,Q87,2.0,1.0,0.0003979180925398316
Orphanet_636,Q85.0,Q85,121.0,61.0,0.024074044598659812
Orphanet_79159,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_96,G11.1,G11,13.0,7.0,0.0025864676015089055
Orphanet_96160,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_289157,E55.0,E55,5.0,2.0,0.000994795231349579
Orphanet_289380,G71.8,G71,5.0,2.0,0.000994795231349579
Orphanet_293864,Q45.8,Q45,18.0,4.0,0.0035812628328584844
Orphanet_309845,E83.2,E83,3.0,1.0,0.0005968771388097474
Orphanet_357332,Q87.2,Q87,13.0,2.0,0.0025864676015089055
Orphanet_371235,E77.8,E77,8.0,1.0,0.0015916723701593265
Orphanet_582,E76.2,E76,5.0,1.0,0.000994795231349579
Orphanet_583,E76.2,E76,5.0,1.0,0.000994795231349579
Orphanet_79301,K76.8,K76,1072.0,186.0,0.21328409760134973
Orphanet_955,M89.5,M89,13.0,5.0,0.0025864676015089055
Orphanet_98904,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_276435,G12.1,G12,5.0,2.0,0.000994795231349579
Orphanet_2823,G82.1,G82,97.0,50.0,0.01929902748818183
Orphanet_284408,E74.8,E74,5.0,0.0,0.000994795231349579
Orphanet_3080,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_308712,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_3439,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_352582,G40.3,G40,1.0,0.0,0.0001989590462699158
Orphanet_398079,Q87.1,Q87,14.0,2.0,0.002785426647778821
Orphanet_70592,D84.8,D84,15.0,5.0,0.002984385694048737
Orphanet_98815,G40.0,G40,1.0,0.0,0.0001989590462699158
Orphanet_98915,G70.2,G70,3.0,3.0,0.0005968771388097474
Orphanet_99045,Q20.1,Q20,3.0,0.0,0.0005968771388097474
Orphanet_295203,Q66.8,Q66,113.0,62.0,0.022482372228500486
Orphanet_319160,G71.2,G71,7.0,2.0,0.0013927133238894106
Orphanet_324381,G71.8,G71,5.0,2.0,0.000994795231349579
Orphanet_324569,Q04.3,Q04,2.0,0.0,0.0003979180925398316
Orphanet_399058,G71.0,G71,82.0,27.0,0.016314641794133097
Orphanet_77301,Q93.5,Q93,3.0,0.0,0.0005968771388097474
Orphanet_77828,E66.8,E66,1779.0,484.0,0.35394814331418023
Orphanet_79303,K76.8,K76,1072.0,186.0,0.21328409760134973
Orphanet_90787,E29.1,E29,199.0,92.0,0.03959285020771324
Orphanet_280615,D58.2,D58,25.0,6.0,0.004973976156747895
Orphanet_293888,I42.8,I42,105.0,66.0,0.02089069985834116
Orphanet_308638,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_313850,E88.8,E88,25.0,8.0,0.004973976156747895
Orphanet_415,E72.4,E72,1.0,0.0,0.0001989590462699158
Orphanet_442,E03.0,E03,14.0,1.0,0.002785426647778821
Orphanet_442,E03.1,E03,13.0,0.0,0.0025864676015089055
Orphanet_47045,L50.2,L50,5.0,0.0,0.000994795231349579
Orphanet_568,Q11.2,Q11,5.0,0.0,0.000994795231349579
Orphanet_774,I78.0,I78,94.0,59.0,0.018702150349372084
Orphanet_98970,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_289586,Q80.8,Q80,1.0,0.0,0.0001989590462699158
Orphanet_2940,Q04.6,Q04,22.0,19.0,0.004377099017938147
Orphanet_295211,Q74.0,Q74,25.0,13.0,0.004973976156747895
Orphanet_314709,E85.4,E85,79.0,39.0,0.01571776465532335
Orphanet_320370,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_324442,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_352328,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_370114,G24.3,G24,32.0,22.0,0.006366689480637306
Orphanet_675,Q45.1,Q45,1.0,1.0,0.0001989590462699158
Orphanet_79085,E88.1,E88,25.0,11.0,0.004973976156747895
Orphanet_98948,Q11.2,Q11,5.0,0.0,0.000994795231349579
Orphanet_98971,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_99642,Q77.7,Q77,9.0,5.0,0.0017906314164292422
Orphanet_99944,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_289863,E72.5,E72,7.0,4.0,0.0013927133238894106
Orphanet_2926,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_295020,Q74.2,Q74,30.0,19.0,0.005968771388097474
Orphanet_314911,E75.2,E75,13.0,7.0,0.0025864676015089055
Orphanet_319595,D84.8,D84,15.0,5.0,0.002984385694048737
Orphanet_322,Q64.1,Q64,5.0,1.0,0.000994795231349579
Orphanet_331187,D84.1,D84,21.0,10.0,0.004178139971668232
Orphanet_369955,E71.1,E71,2.0,1.0,0.0003979180925398316
Orphanet_53,Q78.2,Q78,10.0,2.0,0.001989590462699158
Orphanet_681,G72.3,G72,8.0,6.0,0.0015916723701593265
Orphanet_99846,R82.1,R82,15.0,4.0,0.002984385694048737
Orphanet_2964,K07.1,K07,58.0,40.0,0.011539624683655117
Orphanet_308380,E72.1,E72,11.0,1.0,0.0021885495089690736
Orphanet_320375,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_353320,E74.4,E74,1.0,0.0,0.0001989590462699158
Orphanet_401785,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_417,E21.0,E21,570.0,338.0,0.113406656373852
Orphanet_79409,Q81.2,Q81,2.0,0.0,0.0003979180925398316
Orphanet_79484,Q85.8,Q85,29.0,8.0,0.0057698123418275585
Orphanet_90,E72.2,E72,4.0,1.0,0.0007958361850796633
Orphanet_98942,Q14.8,Q14,1.0,0.0,0.0001989590462699158
Orphanet_35107,Q87.8,Q87,28.0,5.0,0.005570853295557642
Orphanet_411602,G20,G20,1386.0,326.0,0.2757572381301033
Orphanet_63442,Q78.8,Q78,3.0,0.0,0.0005968771388097474
Orphanet_79201,E74.0,E74,13.0,5.0,0.0025864676015089055
Orphanet_79501,Q82.8,Q82,86.0,52.0,0.01711047797921276
Orphanet_847,D56.0,D56,26.0,0.0,0.005172935203017811
Orphanet_284149,Q87.0,Q87,21.0,4.0,0.004178139971668232
Orphanet_303,Q81.2,Q81,2.0,0.0,0.0003979180925398316
Orphanet_320406,G11.4,G11,29.0,12.0,0.0057698123418275585
Orphanet_3235,H74.3,H74,98.0,38.0,0.01949798653445175
Orphanet_329,D68.1,D68,32.0,6.0,0.006366689480637306
Orphanet_401768,G71.3,G71,33.0,18.0,0.006565648526907221
Orphanet_79224,E79.1,E79,2.0,0.0,0.0003979180925398316
Orphanet_79224,E79.8,E79,2.0,0.0,0.0003979180925398316
Orphanet_79224,E79.0,E79,24.0,0.0,0.0047750171104779795
Orphanet_79411,Q81.2,Q81,2.0,0.0,0.0003979180925398316
Orphanet_90118,G60.0,G60,101.0,31.0,0.020094863673261496
Orphanet_93110,Q64.2,Q64,2.0,1.0,0.0003979180925398316
Orphanet_93351,Q77.7,Q77,9.0,5.0,0.0017906314164292422
Orphanet_98958,H18.5,H18,253.0,138.0,0.0503366387062887
Orphanet_99645,Q77.3,Q77,7.0,2.0,0.0013927133238894106
Orphanet_99731,E72.1,E72,11.0,1.0,0.0021885495089690736
Orphanet_295112,Q71.3,Q71,3.0,0.0,0.0005968771388097474
Orphanet_309133,E71.3,E71,6.0,2.0,0.0011937542776194949
Orphanet_324611,G60.0,G60,101.0,31.0,0.020094863673261496
